,0,1,2,3,4,5,6,7
0,0.7750000000000005,0.95,0.17499999999999993,0.9549999999999998,0.9800000000000004,0.02500000000000002,0.9790575916230364,1.0
1,0.7750000000000005,0.95,0.17499999999999993,0.9549999999999998,0.9800000000000004,0.02500000000000002,0.9790575916230364,1.0
2,0.7750000000000005,0.95,0.17499999999999993,0.9549999999999998,0.9800000000000004,0.02500000000000002,0.9790575916230364,1.0
3,0.8499999999999995,0.925,0.07500000000000007,0.9549999999999998,0.97,0.015000000000000019,0.9685863874345552,1.0
4,0.8499999999999995,0.9000000000000005,0.05000000000000004,0.9549999999999998,0.97,0.015000000000000019,0.9685863874345552,1.0
5,0.8499999999999995,0.875,0.02500000000000002,0.9549999999999998,0.9650000000000002,0.010000000000000009,0.9633507853403138,1.0
6,0.7999999999999998,0.9749999999999995,0.17499999999999993,0.9549999999999998,0.9899999999999999,0.03500000000000004,0.9895287958115183,1.0
7,0.7999999999999998,0.9000000000000005,0.09999999999999996,0.9549999999999998,0.96,0.0050000000000000044,0.9581151832460738,1.0
8,0.7999999999999998,0.825,0.02499999999999991,0.9549999999999998,0.95,-0.0050000000000000044,0.9528795811518325,0.888888888888889
9,0.7750000000000005,0.95,0.17499999999999993,0.9549999999999998,0.9849999999999999,0.030000000000000037,0.9842931937172777,1.0
10,0.7750000000000005,0.9000000000000005,0.125,0.9549999999999998,0.97,0.015000000000000019,0.9738219895287961,0.888888888888889
11,0.7750000000000005,0.7750000000000005,0.0,0.9549999999999998,0.9399999999999996,-0.015000000000000019,0.9476439790575913,0.7777777777777776
12,0.7750000000000005,0.9000000000000005,0.125,0.9549999999999998,0.9449999999999998,-0.010000000000000009,0.9424083769633512,1.0
13,0.7750000000000005,0.7999999999999998,0.02500000000000002,0.9549999999999998,0.9200000000000002,-0.03499999999999993,0.9267015706806285,0.7777777777777776
14,0.7750000000000005,0.8499999999999995,0.07499999999999997,0.9549999999999998,0.9449999999999998,-0.010000000000000009,0.9528795811518325,0.7777777777777776
