,0,1,2,3,4,5,6,7
0,0.3999999999999999,0.9749999999999995,0.5750000000000002,0.8050000000000002,0.995,0.19,0.9937888198757763,1.0
1,0.3999999999999999,0.9749999999999995,0.5750000000000002,0.8050000000000002,0.995,0.19,0.9937888198757763,1.0
2,0.3999999999999999,0.95,0.5499999999999998,0.8050000000000002,0.9800000000000004,0.17499999999999993,0.9813664596273292,0.9743589743589745
3,0.22500000000000012,0.8499999999999995,0.625,0.7999999999999998,0.9399999999999996,0.13999999999999993,0.9375,0.95
4,0.22500000000000012,0.8499999999999995,0.625,0.7999999999999998,0.9549999999999998,0.15499999999999986,0.95,0.9749999999999995
5,0.22500000000000012,0.875,0.6500000000000001,0.7999999999999998,0.9650000000000002,0.16499999999999992,0.96875,0.95
6,0.32500000000000007,0.925,0.6,0.8050000000000002,0.97,0.16499999999999992,0.9627329192546586,1.0
7,0.32500000000000007,0.925,0.6,0.8050000000000002,0.9749999999999995,0.17,0.9689440993788826,1.0
8,0.32500000000000007,0.9000000000000005,0.5750000000000002,0.8050000000000002,0.9650000000000002,0.15999999999999992,0.956521739130435,1.0
9,0.32500000000000007,0.9000000000000005,0.5750000000000002,0.8050000000000002,0.97,0.16499999999999992,0.9813664596273292,0.923076923076923
10,0.32500000000000007,0.875,0.5499999999999998,0.8050000000000002,0.96,0.15499999999999986,0.9689440993788826,0.923076923076923
11,0.32500000000000007,0.7999999999999998,0.475,0.8050000000000002,0.9200000000000002,0.115,0.9254658385093164,0.8974358974358977
12,0.2749999999999999,0.6749999999999998,0.3999999999999999,0.8050000000000002,0.88,0.07499999999999997,0.8819875776397513,0.8717948717948723
13,0.2749999999999999,0.75,0.475,0.8050000000000002,0.9200000000000002,0.115,0.9316770186335401,0.8717948717948723
14,0.2749999999999999,0.7999999999999998,0.525,0.8050000000000002,0.9399999999999996,0.13499999999999987,0.9503105590062114,0.8974358974358977
